ID,name
person_3128,"Rex, Henricus [Heinrich König ?], fl. 1425"
person_3129,"Stanshawe, John, 16th century"
person_3130,"Johannes Laudensis, fl. 1422"
person_3131,"Martin, Saint, Bishop of Tours, approximately 316–397, pseudo"
person_3132,"Loredan, family, of Venice"
person_3133,"Beswick, Richard, –1705"
person_3134,"Basset, Adam, of Littlemore, 13th century (?)"
person_3135,"Γρηγόριος Μοναχός, fl. 1228"
person_3136,"Parthenios, 17th century"
person_3137,"Epiphanius, 9th century"
person_3138,"Lyneham, William, fl. 1330–1361"
person_3139,"Wocston, Geoffrey de, fl. 1354"
person_3140,"Myddlelonde, Robert, fl. 1330–1367"
person_3141,"May, Danyel, 15th century"
person_3142,"Burcote, John de, –1349"
person_3143,"Lyneham, William, –1473"
person_3144,"Lambourn, Simon, fl. 1347–1374"
person_3145,"Staundon, Thomas, fl. 1352–1361"
person_3146,"Antonios Episcopopoulos, 16th century"
person_3147,"Ryves, George, –1613"
person_3148,"Hall, Robert, fl. c. 1600"
person_3149,"Garton, John, of Norwich, 16th century"
person_3150,"Aunsell, fl. c. 1500"
person_3151,"Bewaters, John, of Whittlesey St Mary, 16th century"
person_3152,Master of the Breviary of Charles V
person_3153,"Mynzenberg, fr. Werner de"
person_3154,"Urso, Antonio, of Venice, fl. 1457"
person_3155,"Gherardo de .elle, fl. 1453"
person_3156,"Cristoforo de Soncino OP, fl. 1453"
person_3157,"Nikolaus II von Boppard, abbot of Eberbach (1392–1407)"
person_3158,"Johannes Carbo von Mainz, monk of Eberbach, –1616"
person_3159,"Harman, Katrin, 16th century"
person_3160,"Buggin, William, –1618"
person_3161,"Belloli, Gentile, –1403"
person_3162,"Keble, Robert, early 16th century"
person_3163,"Dyckmann, Johann, fl. 1459"
person_3164,"Petrus, 12th century"
person_3165,"Myszner, Petrus, plebanus in Podelzig and Wellmitz, 15th century"
person_3166,"Hazen, Jacob, active in Cottbus, c. 1400"
person_3167,"Gregoropoulos, Georgios, 15th century"
person_3168,Γαβριὴλ μοναχὸς Ζαχαρίας
person_3169,"Ignatios hieromonachos, fl. c. 1600"
person_3170,"Metrophanes Koimenos Stakteas hieromonachos, fl. c. 1600"
person_3171,"Philotheos, hieromonachos, protosyncellos of Alexandria, fl. 1629"
person_3172,"Antonius, brother of Metrophanes Koimenos Stakteas hieromonachos, fl. c. 1600"
person_3173,"Mark the hieromonk, 11th century"
person_3174,"Ionas, hieromonachos, mid 14th century"
person_3175,"Manuel II Charitopoulos, Patriarch of Constantinople, sedit 1243–1254"
person_3176,"Corser, Thomas, clerk, fl. 1541–1543"
person_3177,"Clifford, George, 16th century"
person_3178,"Hall, Richard, 16th century"
person_3179,"Matthew, 'dwellyng at the Signe of the White Bere at Westchirche in Bukkelersebury', London, 16th century"
person_3180,".., Henry de, fl. 1403"
person_3181,"Petrus de Armanhaco, 15th century"
person_3182,"Hawley, John, -?1626"
person_3183,"Mathewe, James, clerk, 16th century"
person_3184,"Persse, Thomas, of Islington, 16th century"
person_3185,"Lewger, John, –1665"
person_3186,"Tanner, John, bishop of Derry, –1616"
person_3187,"Tickell, George, fl. 1543 (?)"
person_3188,"Tuathal son of Brian son of Donchadh, 16th century (?)"
person_3189,"Willis, Tobias, –1618"
person_3190,"Legh, mr. John, early 16th century"
person_3191,"Belus, Robertus, 16th century"
person_3192,"Hervy, Richard, chaplain, 15th century"
person_3193,"Harlestone A. J., 15th century"
person_3194,"Burdet, William, of Sonning, ?1574–after 1608"
person_3195,"Clyf, Richard, late 16th century"
person_3196,"Lloyd, John, –1603"
person_3197,"Talbot, Robert, 16th century"
person_3198,"J. O., 15th century"
person_3199,"Smith, Richard, 15th century"
person_3200,"Coben, Godfridus, fl. 1544"
person_3201,"Johnson, John, 16th century"
person_3202,"Geybrygge, dom. Thomas, 16th century"
person_3203,"Bradshewe, William, c. 1600"
person_3204,"Coket, Walter, rector of Timworth and Ingham, 15th century (?)"
person_3205,"Stephen of Whitby, -?1112"
person_3206,"Wodecherche, fr. Willelmus de, 13th century"
person_3207,"Ware, John, of Ugley, B.Cn.L., -1409"
person_3208,"Godfrey, John, 15th century"
person_3209,"Dygun, John, 15th century"
person_3210,"Jessye, dom. John, 15th century"
person_3211,"Wallar, Robert, c 1530"
person_3212,"Amye, Richard, 1582/83–?1619"
person_3213,"Lychfylde, Thomas, of Middlesex, late 16th century"
person_3214,"Lychfyld, John, late 16th century"
person_3215,"William, of Glen Magna, 14th century"
person_3216,"Seffrid, bishop of Chichester, –1150"
person_3217,"Smith, Nicholas, binder, –1609"
person_3218,"Andrew, Thomas, fl. 1574"
person_3219,"Maidstone, Simon, of St Augustine's, Canterbury, fl. 1445–1469"
person_3220,"Ridley, Cuthbert, -?1636"
person_3221,"James, William, fl. 1592–1604"
person_3222,"Gibson, John, fl. 1586"
person_3223,"Billesby, Sir William, fl. 1605"
person_3224,"Erle, Thomas, abbot of Reading 1409–1430"
person_3225,"Jefferry, Leonard, 16th century"
person_3226,"Hamlamstede, mr. Alwredus, fl. 1190–1200"
person_3227,"..., mr. John, 15th century"
person_3228,"Revell, Gregory, 15th century"
person_3229,"Wyght, Jhon, 16th century"
person_3230,"Huglize, Philippus, 'minorita Namurcensis', fl. 1584"
person_3231,"Smith, mr. Thomas, 15th century"
person_3232,"Smith, John, rector of St Gregory's, Winchester, 15th century"
person_3233,"Buckland, Joan, widow of Richard, –1462"
person_3234,"English, mr. Thomas, 15th century"
person_3235,"Visconti, family"
person_3236,"Mainwaring, Thomas, ?1580–?1646"
person_3237,"Pye, John, stationer of London, 15th century"
person_3238,"Cleve, William, rector of Cliffe at Hoo, –1470"
person_3239,"Huntt, John, 15th century"
person_3240,"Archar, John, 15th century"
person_3241,"Smith, Robert, 16th century"
person_3242,"Mede, William, OCarth, -?1474"
person_3243,"Lymbe, Nicholas, –1606"
person_3244,"R. P., late 14th century"
person_3245,"Moraunt, Thomas, 15th century"
person_3246,"Pickering, John, fl. 1586–1605"
person_3247,"John, vicar of Newchurch, Kent, 14th century (?)"
person_3248,"Baker, Judith, 16th century"
person_3249,"Wane (?), W. (?), 15th century"
person_3250,"Eden, George, 16th century"
person_3251,"Peny, dom. J., 15th century"
person_3252,"Plegmund, archbishop of Canterbury, –914"
person_3253,"Wrthe, Richard de, canon of Osney, 13th century"
person_3254,"Breson, Thomas, 16th century"
person_3255,"Clarke, Thomas, 16th century"
person_3256,"Price, John, fl. c. 1600"
person_3257,"Ildephonsus, Saint, approximately 610–667, pseudo"
person_3258,"Clarembald, canon of Exeter, –1130×1133"
person_3259,"Brounst, Richard, vicar-choral of Exeter, fl. 1417"
person_3260,"Stowkes, Henry, 15th century"
person_3261,"Natures, Humphrey, monk of Peterborough Abbey, 16th century"
person_3262,"Barnston, John, 1562/3–1645"
person_3263,"Staunton, Thomas, prior of Reading"
person_3264,"Langer, Eduard, –1868"
person_3265,"Langer, Edmund, 1855–1932"
person_3266,"Wetherston, Thomas, 16th century"
person_3267,"Elmer, 15th century"
person_3268,"Tornar, William, 15th century"
person_3269,"Willoughby, Sir William, fl. 1615"
person_3270,"Rolygh (?), John, 15th century"
person_3271,"Turpyn, Anthony, 16th century"
person_3272,"Reynold, Thomas, 16th century"
person_3273,"Gyles, Alexander, 16th century"
person_3274,"Maltby, John, 16th century"
person_3275,"Banchus, Laurence, 16th century"
person_3276,"Payn, 16th century"
person_3277,"R. P., 16th century"
person_3278,Johannes Philosophus
person_3279,"Smythe, Nicholas, fl. 1589"
person_3280,"Smythe, Renaude, fl. 1589"
person_3281,"Materas, Christopher, 16th century"
person_3282,"Johannes Afflacius, approximately 1040–approximately 1120"
person_3283,"Barcke, John, c. 1500"
person_3284,"Pliny the Elder, pseudo"
person_3285,"Adams, John, bookbinder in Oxford, 17th century"
person_3286,"Jones, Evan, M.A., fl. 1591–1605"
person_3287,"Gwynn, John, 1538–1598"
person_3288,"Herbert, Sir William, of St Julian's, –1593"
person_3289,"Burton, W., 15th century"
person_3290,"Morsse, 'master doctor', 15th century"
person_3291,"Leye, Gilbert, 16th century"
person_3292,"Capon (?), John, 16th century (?)"
person_3293,"Dere, Thomas, 16th century"
person_3294,"Robynson, W., 15th century"
person_3295,"Sprint, John, fl. 1590"
person_3296,"Lyty (?), 15th century"
person_3297,"Todde, dom. Richard, 15th century"
person_3298,"Shilley, 16th century"
person_3299,"Smethys, William, of Hawkinge (?), 16th century"
person_3300,"Hull, George, 16th century"
person_3301,"Hastings, John, lord Hastings, 1262–1313"
person_3302,"Hanley, William, 16th century"
person_3303,"Gryffyth, Jasper, 16th century"
person_3304,"Coleman, -?1113"
person_3305,Worcester 'Tremulous Hand'
person_3306,"Durant, William, 16th century"
person_3307,"Godmersham, dom. William, 15th century"
person_3308,"Plenus amoris, Robertus, 15th century"
person_3309,"Lichtenfelss, Fridericus de, 15th century (fl. 1438–57)"
person_3310,"Smart, William, portreeve of Ipswich, –1599"
person_3311,"Wellys, 15th century"
person_3312,"Martyne, John, 15th century"
person_3313,"Wilton, Hugh de, archdeacon of Taunton, -after 1236"
person_3314,"Holgate, Thomas, fl. 1423"
person_3315,"Andrew, Richard, dean of York, –1477"
person_3316,"Caldecote, Edmund, 15th century"
person_3317,"Johannes, 10th century"
person_3318,"Howard, Robin, 1924–1989"
person_3319,"Wulfgeat 'scriptor' of Worcester, 11th century"
person_3320,"Dietrich de Arnevelde, fl. c. 1400 (?)"
person_3321,"Taverner (?), George, chaplain, 16th century"
person_3322,"Clay, Robert, of Clayhouse, vicar of Halifax, –1628"
person_3323,"Nicholas, 15th century"
person_3324,"Wigandus, 15th century"
person_3325,"Adam de Sancta Brigida, precentor of Exeter Cathedral, –1232"
person_3326,"Fletewoode, Edward, fl. c. 1601"
person_3327,"Rouclyf, ..., 15th century (?)"
person_3328,"Collett, John, 16th century"
person_3329,"Harrison, William, 16th century"
person_3330,"Enderby, John, of Louth, chaplain, 15th century"
person_3331,"Chaunteler, John, of Oxford, 16th century"
person_3332,"W, 15th century"
person_3333,"Gery, Peter, 16th century"
person_3334,"Kichin, dr.,, early 17th century"
person_3335,"Hopwood, Ralph, 16th century"
person_3336,"Hynde, Thomas, 16th century"
person_3337,"Juwell, John, 16th century"
person_3338,"James, Edward, D.D., -?1617"
person_3339,"Davidson, Andrew, 16th century"
person_3340,"Curtes, Gerard, c. 1400"
person_3341,"Czezaris, Johannes, fl. 1442"
person_3342,"Benedictos Episcopoulos, 16th century, second half"
person_3343,"Adalgerus, bishop of Augsburg, pseudo"
person_3344,"Colman, John, master (1527–1539) of St Mark's (Gaunt's) hospital, Bristol"
person_3345,"Bradley, John, clerk, 16th century"
person_3346,"David ap Robert, 16th century"
person_3347,"Bloore, Ralph, canon of Osney Abbey, 16th century"
person_3348,"Lloyd ap William, David, 16th century"
person_3349,"Lloyd, John, 16th century"
person_3350,"Wyn, John, 16th century"
person_3351,"More de Mychelmalvarn Menoch, 15th–16th century (?)"
person_3352,"Cliffe, John, 15th century"
person_3353,"More, dom. John, 15th century"
person_3354,"Chirk, mr. Thomas, 15th century"
person_3355,"Cole, mr. John, 15th century"
person_3356,"Clerk, dom. John, 15th century"
person_3357,"Derlyngton, William, 16th century"
person_3358,"Stanley, George, 16th century"
person_3359,"Laynam, Richard, of Wimborne Minster, 16th century"
person_3360,"Stamford, sir Robert, fl. c. 1609"
person_3361,"Strozzi, Leo, 18th century"
person_3362,"Graunt, T., 15th century"
person_3363,"Grosskopf, Johannes, fl. 1405–1409"
person_3364,"Torgau, Hermann von, –1433"
person_3365,"Zach, Johannes, –1449"
person_3366,"Hüfner, Stephanus, –1465"
person_3367,"Paulus, magister [at Leipzig?], 15th century"
person_3368,"Syfridi, Andreas, of Zerbst, OCist, 15th century"
person_3369,"Rousotas, Emmanuel, fl. c. 1465–1500"
person_3370,"Callierges, Zacharias, fl. 1473–1524"
person_3371,"Mesobotes, Konstantinos , fl. c. 1500–1550"
person_3372,"Gregoropoulos, Manuel, –1532"
person_3373,"Ducius, Sebastianus, fl. 1512"
person_3374,"Demetrios Xanthopoulos, 15th century"
person_3375,"Nikolaos, active 15th century–16th century"
person_3376,"Schreiber, Ambrosius, of Oschatz, –1576"
person_3377,"Backmel, Thomas, fl. 1434"
person_3378,"Hoensheym, Johann, de Berka, fl. 1502"
person_3379,"Mulhofer, Caspar, fl. 1487–91, monk and prior of Admont"
person_3380,"Severian, of Gabala, active 398–408, pseudo"
person_3381,"Rossinges, fr. Heinrich, fl. 1375"
person_3382,"Baspoole, William, fl. 1630"
person_3383,"Sutton, Ambrose, 1530–1592"
person_3384,"Faber, Johannes, fl. 1405"
person_3385,"Graves, Richard, of Mickleton, 1677–1729"
person_3386,"Braunschweig, Dombuchbinder, fl. 1433–1440"
person_3387,"Sandwich, fr. Thomas de, early 14th century"
person_3388,"Hanley, late 15th century"
person_3389,"Linus, pope, pseudo"
person_3390,"Rulandi, Heinrich, 15th century"
person_3391,"Maestro della Parousia, 15th century"
person_3392,"Orville, Jean d', 1734-"
person_3393,"Orville, Jean d', 18th century"
person_3394,"Banks, Rev. John Cleaver, approximately 1766–1845"
person_3395,"Leyben, family, of Hildesheim"
person_3396,"Ubelin, Conradus, fl. 1455–1482"
person_3397,"Johannes, OCarth (Erfurt), fl. 1449"
person_3398,"Canterbury, Clement, fl. 1463–95"
person_3399,"Garsia Petri, doctor, fl. c. 1450–1500 (?)"
person_3400,"Burgys, Thomas, 16th century"
person_3401,"Moreau, family"
person_3402,"R. A. (?), fl. c. 1630"
person_3403,"Godwin, George, 16th century"
person_3404,"Lancaster, Thomas, of New Windsor, 16th century"
person_3405,"Parker, Samuel, 16th century"
person_3406,"Carey, Arthur, 16th century"
person_3407,"Lymbe, Nicholas, –1606"
person_3408,"James, Robert, 16th century"
person_3409,"Chudlegh, George, of Devon, 16th century"
person_3410,"Struchlegh, Walter, of Devon, 16th century"
person_3411,"Marinus Niger, 16th century"
person_3412,"Addished, Peter, 16th century"
person_3413,"Clerk, Robert, fl. 1614"
person_3414,"Wood, Walkden, approximately 1578–?1645"
person_3415,"Forster, Charles, 16th century"
person_3416,"Ladkins, Robert, 16th century"
person_3417,"Hill, Thomas, fellow of New College, approximately 1430–1469"
person_3418,"Harlyston, Thomas, 15th century"
person_3419,"Sayndors, M., 16th century"
person_3420,"Thorp, family"
person_3421,"Hughes, Jane, 16th century"
person_3422,"Frebarne, Patrick, 16th century"
person_3423,"Edgworth, Richard, 16th century"
person_3424,"Mulhusen, Henricus, OCart (Erfurt), 15th century"
person_3425,"Lurtz, Hermann, -approximately 1400"
person_3426,"Peheimin, Agnes, early 16th century"
person_3427,"Kunigund Neydenfelserin, fl. c. 1500"
person_3428,"Epin, Berchdolus (?), fl. 1421"
person_3429,"Lorch, Sifridus de, fl. 1420"
person_3430,"Pozzo, Mario del, of Venzone, mid–18th century"
person_3431,"Armellini, family, of Venice"
person_3432,"Cantarelli, Luca, approximately 1380–after 1431"
person_3433,"Johnson, Samson, –1660"
person_3434,"Auxilius of Naples, -after 912, pseudo"
person_3435,"Gresholme, William, fl. 1483–1498"
person_3436,"Kelsse, Godefridus de, 13th century (?)"
person_3437,"Maria Greffin, 16th century"
person_3438,"Lingke, August Theodor, –1838"
person_3439,"Becher, Wilhelm, fl. 1862"
person_3440,"Leo, I, Pope, –461, pseudo"
person_3441,"Weigselpammer, Nicolaus, of Wasserburg am Inn, 'cooperator' in Stubaital, Tyrol, fl. 1452–1471"
person_3442,"Ballard, William, herald, -approximately 1490"
person_3443,"Ercklentz, Petrus de, 15th century"
person_3444,"Scoblant, Johannes, 15th century"
person_3445,"Bate, Stephen, 1648/9–?1714"
person_3446,"Nigris, Lutianus de, of Venice, fl. c. 1458-1475"
person_3447,"Lampis, Johannes de, fl. 1461"
person_3448,"Pottinger, Nathanial"
person_3449,"Norton, Andrew"
person_3450,"Burdet, Clement, -?after 1577"
person_3451,"Hodson, William, 16th century"
person_3452,"Jordan, Theodore de, 16th/17th century"
person_3453,"Marquart, 13th century, first half"
person_3454,"Maimbourg, Louis, of Colmar, 1773–1854"
person_3455,"Chauffour, Henri, 1824–1868"
person_3456,"Schwerler, Christoph, 16th century"
person_3457,"Johannes Bartholomaeus, late 15th or early 16th century"
person_3458,"Johannes de Attendern, 15th century"
person_3459,"Giovio, Francesco, 1796–1878"
person_3460,"Trahinac, Guillaume de, prior of Grandmont, c. 1180"
person_3461,"Cassomates, Johannes, –1571"
person_3462,"Johannes Zacharias, late 16th century"
person_3463,"Rempnam, fr. Johannes de, 14th century"
person_3464,"Wells, John, monk of Ramsey, late 14th or early 15th century (?)"
person_3465,"Dodsthorp, monk of Ramsey, 15th century"
person_3466,"Gerardus Hispanus, fl. ?"
person_3467,"Hopton, family, of Blythburgh and Swillington"
person_3468,"Clopton, Thomasin, late fifteenth/early sixteenth century"
person_3469,"Clopton, Sir William, of Kentwell and Long Melford, –1531"
person_3470,"Gilbourne, Nicholas, 16th century"
person_3471,"Lee, Thomas Lee, principal of St Edmund Hall (1459–1469)"
person_3472,"Pole, Francis, of Park Hall, Chesterfield, –1750"
person_3473,"Andre, John, 16th century"
person_3474,"FitzNichol, Richard, 15th century (?)"
person_3475,"Williamson of Eton, binder, fl. 1600–1625"
person_3476,"Dalrymple, James, of Ayr, fl. c. 1600"
person_3477,"Areosti, family, of Bologna"
person_3478,"Sanuto, Francico, 16th or 17th century"
person_3479,"Guglielmo de Bernardis, fl. 1349"
person_3480,"Gerthe, Andrew, 16th century"
person_3481,"Wilson, R., fl. 1670"
person_3482,"Moore, James, fl. 1785"
person_3483,"Moore, Walter, fl. 1789"
person_3484,"Watson, G., fl. 1921"
person_3485,"Austen, Robert, of Shalford, –1797"
person_3486,"Joisilyn, Philip, late 15th or early 16th century"
person_3487,"Greystoke, John, late 15th or early 16th century"
person_3488,"Justice, Richard, late 15th or early 16th century"
person_3489,"Francesco, da Lucca, 15th century"
person_3490,"Γρηγόριος ἱερομόναχος, 15th century"
person_3491,"Δημήτριος ὀ Καστρηνός, 15th century"
person_3492,"Stephens, Lewis, alumnus of Christ Church, Oxford, fl. 1553 or 1563"
person_3493,"Hatton, Thomas, 15th century"
person_3494,"Haryson, family, of 'Atherton' (?)"
person_3495,"Hale, Robert, 16th century (?)"
person_3496,"Jeferson, Raphe, 16th century (?)"
person_3497,"Bohne, Robert, 16th century (?)"
person_3498,"Sudler (?), William, 16th century (?)"
